Rank,Title,Score,Episodes,Airing
11543,Haitoku Pistols no Kinkyuu Kaigi?,5.34,ONA (1 eps),May 2017 - May 2017
11544,Houkiboshi,5.34,Music (1 eps),Jan 2008 - Jan 2008
11545,Jijii: Owari no Hajimari,5.34,Music (1 eps),Apr 2014 - Apr 2014
11546,Kandagawa Jet Girls Recap,5.34,Special (1 eps),Nov 2019 - Nov 2019
11547,Kusoge tte Iuna! Animation,5.34,ONA (12 eps),Oct 2020 - Jan 2021
11548,Light Speed Days,5.34,Music (1 eps),Jan 2019 - Jan 2019
11549,"Parade" de Satie,5.33,Movie (1 eps),May 2016 - May 2016
11550,Bang Babang Bang!!!,5.33,Music (1 eps),Mar 2017 - Mar 2017
11551,Chou no Sainan,5.33,Movie (1 eps),1931 - 1931
11552,Clock Lock Works,5.33,Music (1 eps),Nov 2009 - Nov 2009
11553,Eyedrops Special Episode,5.33,ONA (2 eps),Feb 2018 - Mar 2018
11554,Fantasia,5.33,OVA (1 eps),Nov 1993 - Nov 1993
11555,Fukusuke,5.33,Movie (1 eps),Oct 1957 - Oct 1957
11556,Guilstein,5.33,Movie (1 eps),Jun 2002 - Jun 2002
11557,High School Agent,5.33,OVA (2 eps),Jul 1987 - Oct 1987
11558,Jungle de Ikou!,5.33,OVA (3 eps),Mar 1997 - Sep 1997
11559,Kotowa Jiten: Hetana Teppou mo Kazu Ucha Ataru!,5.33,Special (1 eps),1979 - 1979
11560,Krosna,5.33,Music (1 eps),Jun 2017 - Jun 2017
11561,Kyoudai Koguma,5.33,Movie (1 eps),1932 - 1932
11562,Lightning Trap: Leina & Laika,5.33,OVA (1 eps),May 1990 - May 1990
11563,Mai Zhu,5.33,Movie (1 eps),Aug 2012 - Aug 2012
11564,Makaryuudo Demon Hunter,5.33,OVA (1 eps),Nov 1989 - Nov 1989
11565,Nemure Omoigo, Sora no Shitone ni,5.33,Movie (1 eps),Apr 2014 - Apr 2014
11566,Neo Satomi Hakkenden: Satomi-chanchi no Hachi Danshi,5.33,ONA (1 eps),Dec 2011 - Dec 2011
11567,New My Tear CL Series,5.33,ONA (1 eps),Aug 2017 - Aug 2017
11568,Onigiri,5.33,TV (13 eps),Apr 2016 - Jun 2016
11569,Tejime,5.33,Music (1 eps),Apr 2019 - Apr 2019
11570,Tengu Desu,5.33,Music (1 eps),Oct 2018 - Oct 2018
11571,Toyama Kankou Anime Project,5.33,Special (6 eps),Jun 2009 - Jun 2009
11572,Ulysses: Jehanne Darc to Renkin no Kishi,5.33,TV (12 eps),Oct 2018 - Dec 2018
11573,Virtual-san wa Miteiru,5.33,TV (12 eps),Jan 2019 - Mar 2019
11574,Yoshichirou no Keirei,5.33,Movie (1 eps),1933 - 1933
11575,Yuki no Yoru no Yume,5.33,Movie (1 eps),1947 - 1947
11576,Maji de Otaku na English! Ribbon-chan: Eigo de Tatakau Mahou Shoujo - The TV,5.32,TV (10 eps),Jul 2013 - Sep 2013
11577,Majuu Sensen: The Apocalypse,5.32,TV (13 eps),Feb 2003 - May 2003
11578,Mame-Mofu Collab Animation,5.32,ONA (1 eps),2008 - 2008
11579,Marine Dreamin',5.32,Music (1 eps),Apr 2015 - Apr 2015
11580,Monkey Punch no Sekai: Alice,5.32,OVA (1 eps),Dec 1991 - Dec 1991
11581,R²: Rise R to the Second Power,5.32,Music (1 eps),Mar 2005 - Mar 2005
11582,Satsujin Kippu wa Heart-iro,5.32,OVA (1 eps),Feb 1990 - Feb 1990
11583,Soukihei MD Geist,5.32,OVA (1 eps),May 1986 - May 1986
11584,Start no Aizu,5.32,Music (1 eps),Oct 2018 - Oct 2018
11585,Venus Project: Climax,5.32,TV (6 eps),Jul 2015 - Sep 2015
11586,Yakusai Kochou,5.32,OVA (1 eps),May 1997 - May 1997
11587,Yamasuki, Yamazaki,5.32,Music (1 eps),Jan 2013 - Jan 2013
11588,Youkoso Uchuujin,5.32,Movie (1 eps),1966 - 1966
11589,Abashiri Ikka,5.32,OVA (4 eps),May 1991 - Nov 1991
11590,Ai Uta: Since 2007,5.32,Music (1 eps),Dec 2016 - Dec 2016
11591,Arara,5.32,Movie (1 eps),2014 - 2014
11592,Buddy Spirits,5.32,ONA (1 eps),Sep 2013 - Sep 2013
11593,Contact 2,5.32,Special (1 eps),2006 - 2006
11594,Dekkai Totto March,5.32,Music (1 eps),Aug 1980 - Aug 1980
11595,Gensou Sangokushi: Tengen Reishinki,5.32,TV (12 eps),Jan 2022 - Mar 2022
11596,Green Dakara x Mirai no Mirai,5.32,ONA (2 eps),Jul 2018 - Jul 2018
11597,Itoshi no Betty Mamonogatari,5.32,Movie (1 eps),Jul 1986 - Jul 1986
11598,Kagami,5.32,Movie (1 eps),1960 - 1960
11599,Katte ni Shirokuma,5.32,OVA (1 eps),Dec 1987 - Dec 1987
11600,2.43: Seiin Koukou Danshi Volley-bu Mini Anime,5.31,ONA (8 eps),Nov 2020 - Nov 2020
11601,Akiba-chan,5.31,TV (10 eps),Jul 2008 - Aug 2008
11602,Bic Contact X Mameshiba Collab CM,5.31,Special (1 eps),Aug 2013 - Aug 2013
11603,Blame! Special,5.31,Special (1 eps),Oct 2003 - Oct 2003
11604,Dengeki Oshioki Musume Gootaman R: Ai to Kanashimi no Final Battle,5.31,OVA (1 eps),Oct 1994 - Oct 1994
11605,Doamaiger D,5.31,TV (13 eps),Jan 2015 - Mar 2015
11606,Fushigi no Umi no Nadia: Original Movie,5.31,Movie (1 eps),Jun 1991 - Jun 1991
11607,Goldfish Fetish,5.31,Movie (1 eps),2002 - 2002
11608,Haru Yasumi no Yoru,5.31,Music (1 eps),Jun 2018 - Jun 2018
11609,Kimi dake ni Motetainda.,5.31,Movie (1 eps),Oct 2019 - Oct 2019
11610,Kintarou Taiiku Nikki,5.31,Movie (1 eps),Sep 1940 - Sep 1940
11611,Makeruna!! Aku no Gundan!,5.31,TV (12 eps),Apr 2017 - Jun 2017
11612,Marriage: Kekkon,5.31,OVA (2 eps),Mar 1996 - Jun 1996
11613,Michi (2004),5.31,Music (1 eps),Apr 2004 - Apr 2004
11614,Ok? Alright!,5.31,Music (1 eps),Oct 2018 - Oct 2018
11615,Otsuki-sama to Oujo,5.31,Movie (1 eps),Aug 1983 - Aug 1983
11616,Shooting Hero,5.31,Music (1 eps),Apr 1986 - Apr 1986
11617,Si Ling Bianma: Shijie Caozong Zhe,5.31,ONA (12 eps),Dec 2013 - Jun 2014
11618,Space Shower Man: Legacy for the Future,5.31,Special (1 eps),Apr 2019 - Apr 2019
11619,Starry Tales: Seiza wa Toki wo Koete,5.31,Movie (1 eps),Mar 2011 - Mar 2011
11620,Tori vs. Buta: Buttobi Pizza Battle,5.31,ONA (1 eps),Jul 2017 - Jul 2017
11621,Touyama Sakura Uchuu Chou: Yatsu no Na wa Gold,5.31,OVA (1 eps),Jul 1988 - Jul 1988
11622,Urameshi Denwa,5.31,Movie (1 eps),1975 - 1975
11623,Windows Tablet no Uta,5.31,ONA (1 eps),Nov 2014 - Nov 2014
11624,Yami no Shihosha Judge,5.31,OVA (1 eps),Jun 1991 - Jun 1991
11625,Mario Kirby Meisaku Video,5.30,OVA (1 eps),1993 - 1993
11626,Mattsu to Yanma to Moburi-san 2: Suigun Otakara to Nazotoki no Shimajima,5.30,ONA (1 eps),Oct 2014 - Oct 2014
11627,Mirakururun Grand Purin!,5.30,Music (1 eps),Dec 2003 - Dec 2003
11628,Namake Gitsune,5.30,Movie (1 eps),1941 - 1941
11629,Nobunaga-sensei no Osanazuma,5.30,TV (12 eps),Apr 2019 - Jun 2019
11630,Ookami wa Ookami da,5.30,Movie (1 eps),1931 - 1931
11631,Oshiri Kajiri Mushi (TV) 2nd Season,5.30,TV (32 eps),Sep 2013 - Mar 2014
11632,Phantom Yuusha Densetsu,5.30,OVA (1 eps),Jan 1991 - Jan 1991
11633,Pi~hyara Kouta,5.30,Music (1 eps),Dec 2003 - Dec 2003
11634,Psychic Force,5.30,OVA (2 eps),May 1998 - May 1998
11635,Sentou Yousei Shoujo Tasukete! Mave-chan,5.30,OVA (1 eps),Feb 2005 - Feb 2005
11636,SOS TV Walpurgis Night Fever Episode 0,5.30,Special (1 eps),Apr 2010 - Apr 2010
11637,Tabi wa Michizure Yo wa Nasake,5.30,Movie (1 eps),1973 - 1973
11638,Trick or Alice,5.30,OVA (1 eps),Dec 2016 - Dec 2016
11639,Yoshida no Matsue Beauty Daisakusen Prologue,5.30,ONA (1 eps),Mar 2017 - Mar 2017
11640,You Shoumei Bijutsukan Line,5.30,OVA (1 eps),Aug 2006 - Aug 2006
11641,Yubikiri,5.30,Music (1 eps),Oct 2005 - Oct 2005
11642,Zekkyou Gakkyuu,5.30,Special (3 eps),Oct 2012 - Nov 2012
11643,Zounds,5.30,Movie (1 eps),2003 - 2003
11644,Akai Boushi,5.30,Music (1 eps),Oct 1984 - Oct 1984
11645,Animagear,5.30,ONA (1 eps),Jul 2019 - Jul 2019
11646,Beat in Love,5.30,Music (1 eps),Aug 2008 - Aug 2008
11647,Bouken no Susume,5.30,Music (1 eps),Oct 2013 - Oct 2013
11648,Crescendo Story,5.30,Music (1 eps),Jun 2018 - Jun 2018
11649,Dare no Tame ni Sakura wa Saku,5.30,Music (1 eps),May 2018 - May 2018
11650,Devour Dinner,5.30,Movie (1 eps),2008 - 2008
11651,Elysium,5.30,Movie (1 eps),Aug 2003 - Aug 2003
11652,Gijinka de Manabo!,5.30,ONA (1 eps),Nov 2016 - Nov 2016
11653,Graphillion: Kazoeage Oneesan wo Sukue,5.30,ONA (1 eps),Jun 2013 - Jun 2013
11654,Hatoya,5.30,ONA (1 eps),Mar 2012 - Mar 2012
11655,Ichiendama no Tabigarasu,5.30,Music (1 eps),Feb 1990 - Feb 1990
11656,Ikeike! Momon-chan Specials,5.30,Special (3 eps),Dec 2012 - Mar 2013
11657,Angel (Special),5.29,Special (1 eps),2001 - 2001
11658,ARP Backstage Pass: Celebrate Good Time - Short Stories,5.29,Special (1 eps),Mar 2020 - Mar 2020
11659,Benkei tai Ushiwaka,5.29,Movie (1 eps),Jul 1939 - Jul 1939
11660,Color Cycling,5.29,ONA (1 eps),Jan 2019 - Jan 2019
11661,Hawk no Onayami Soudanshitsu,5.29,ONA (40 eps),Aug 2019 - Oct 2019
11662,Kara The Animation,5.29,TV (5 eps),Mar 2013 - Mar 2013
11663,Neon The Animation,5.29,ONA (6 eps),Jul 2011 - Apr 2015
11664,Oira Sukeban,5.29,OVA (1 eps),Aug 1992 - Aug 1992
11665,Shounen Jack to Mahoutsukai,5.29,Movie (1 eps),Mar 1967 - Mar 1967
11666,Space Travelers The Animation,5.29,OVA (1 eps),Jun 2000 - Jun 2000
11667,Sumiko no Egao,5.29,Music (1 eps),Apr 2012 - Apr 2012
11668,Tenrankai de Atta Onnanoko,5.29,Music (1 eps),Jun 1990 - Jun 1990
11669,The Tales of Rien Village #1: "Toilet ni Ittokiya",5.29,ONA (1 eps),2005 - 2005
11670,Toei Robot Girls,5.29,ONA (1 eps),Jul 2011 - Jul 2011
11671,Tomoe ga Yuku!,5.29,OVA (2 eps),Oct 1991 - Jan 1992
11672,Wake Up, Girl Zoo! Taiwan de Go!,5.29,Special (1 eps),Feb 2017 - Feb 2017
11673,Yanoya,5.29,Music (1 eps),May 2011 - May 2011
11674,Youkai Ninpouchou Jiraiya!,5.29,Special (1 eps),Apr 2015 - Apr 2015
11675,Malay Oki Kaisen,5.28,Movie (1 eps),Nov 1943 - Nov 1943
11676,Nekketsu Tantei Jimusho,5.28,ONA (5 eps),Sep 2013 - Oct 2013
11677,Ponkotsu Quest x Digimon Story: Cyber Sleuth - Hacker's Memory,5.28,ONA (1 eps),Oct 2017 - Oct 2017
11678,Pulsar,5.28,Movie (1 eps),1990 - 1990
11679,Scandal,5.28,ONA (12 eps),May 2009 - May 2009
11680,Sema Kuruoshii Ie,5.28,ONA (1 eps),Jul 2019 - Jul 2019
11681,Sense Honma ni Honma,5.28,Music (1 eps),Aug 1982 - Aug 1982
11682,Super Dragon Ball Heroes,5.28,ONA (? eps),Jul 2018 -
11683,Tenkou Kotofumi,5.28,ONA (1 eps),Sep 2011 - Sep 2011
11684,Toushinden,5.28,OVA (2 eps),Jun 1996 - Aug 1996
11685,Wake up!! Tamala,5.28,Movie (1 eps),Oct 2010 - Oct 2010
11686,Wamono,5.28,Music (1 eps),Jun 2010 - Jun 2010
11687,With You: Mitsumeteitai,5.28,OVA (2 eps),Dec 2000 - May 2001
11688,Xiao Yeyou,5.28,ONA (1 eps),Mar 2014 - Mar 2014
11689,Yaseruyagi,5.28,ONA (1 eps),Mar 2010 - Mar 2010
11690,"Star"t,5.28,Music (1 eps),Oct 2019 - Oct 2019
11691,Aishiteru (2010),5.28,Music (1 eps),Jul 2010 - Jul 2010
11692,Ake-Vono,5.28,Music (1 eps),Sep 2013 - Sep 2013
11693,Alps no Shoujo Heidi Pilot,5.28,Special (1 eps),1967 - 1967
11694,Enyogu,5.28,Movie (1 eps),2007 - 2007
11695,Hand Shakers,5.28,TV (12 eps),Jan 2017 - Mar 2017
11696,Hulaing Babies Aratame: Staying Babies,5.28,TV (4 eps),Jun 2020 - Jul 2020
11697,Hyakka Zukan,5.28,Movie (1 eps),1989 - 1989
11698,Ice,5.28,OVA (3 eps),May 2007 - Sep 2007
11699,InaDan Movie x Mameshiba Collab CM,5.28,Special (2 eps),Oct 2012 - Oct 2012
11700,Irotoridori no Melody,5.28,Music (1 eps),Dec 2017 - Dec 2017
11701,It Seems like a Frog,5.28,Music (1 eps),Aug 2016 - Aug 2016
11702,Itsumademo Tabibito,5.28,Music (1 eps),Dec 1988 - Dec 1988
11703,Kangaroo no Tanjoubi,5.28,Movie (1 eps),Feb 1941 - Feb 1941
11704,Kirin Hyoketsu: Atarashiku Ikou Animation Movie,5.28,ONA (1 eps),Aug 2016 - Aug 2016
11705,2.43 Mini Anime: Volleyball Kouza,5.27,ONA (10 eps),Nov 2020 - Jan 2021
11706,Amaryllis,5.27,Music (1 eps),Feb 1968 - Feb 1968
11707,Ane Log: Moyako Neesan no Honpen wo Tobidashite Tomaranai Monologue Specials,5.27,Special (3 eps),Apr 2014 - Apr 2014
11708,Arcade Gamer Fubuki,5.27,OVA (4 eps),Feb 2002 - Jan 2003
11709,Asunal Kanayama,5.27,Special (2 eps),Jun 2013 - Apr 2015
11710,Channel 5.5 4th Season Prologue,5.27,ONA (1 eps),Nov 2014 - Nov 2014
11711,Chou Akuukan Bouheki Cheese Napolitan,5.27,ONA (1 eps),Dec 2013 - Dec 2013
11712,Ghost,5.27,Movie (1 eps),1984 - 1984
11713,Girl X,5.26,ONA (5 eps),Jul 2019 - Dec 2021
11714,Heungnyong Wang gwa Bihodongja,5.27,Movie (1 eps),Dec 1982 - Dec 1982
11715,Hoshi no Orpheus,5.27,Movie (1 eps),Oct 1979 - Oct 1979
11716,Idol Ace,5.27,ONA (1 eps),2005 - 2005
11717,Irotoridori,5.27,Music (1 eps),Feb 2013 - Feb 2013
11718,Kataribe Shoujo Honoka,5.27,ONA (1 eps),Jul 2015 - Jul 2015
11719,Keitai Shoujo,5.27,ONA (6 eps),Mar 2007 - Apr 2007
11720,Oshiri Kajiri Mushi (TV) 4th Season,5.27,TV (10 eps),Oct 2015 - Dec 2015
11721,Sheep in the Island,5.27,Special (2 eps),2004 - 2004
11722,Tokyo Juushouden,5.27,OVA (3 eps),Jul 1999 - Jan 2000
11723,Uchuu no Uta,5.27,Music (1 eps),Apr 1986 - Apr 1986
11724,Maji de Otaku na English! Ribbon-chan: Eigo de Tatakau Mahou Shoujo,5.26,TV (12 eps),Jul 2012 - Nov 2012
11725,Mini Moni Yaru no da Pyon!,5.26,TV (66 eps),Jun 2001 - Oct 2001
11726,Scared Rider Xechs,5.26,TV (12 eps),Jul 2016 - Sep 2016
11727,Seishain Cyborg 003,5.26,ONA (2 eps),Jan 2012 - Jan 2012
11728,Takemoto Denki x Peeping Life,5.26,ONA (1 eps),Nov 2014 - Nov 2014
11729,Tekken,5.26,OVA (2 eps),Jan 1998 - Feb 1998
11730,Tic Tac Dreamin',5.26,Music (1 eps),Apr 2017 - Apr 2017
11731,Tokyo Vice,5.26,OVA (1 eps),Jun 1988 - Jun 1988
11732,Wake Up,5.26,Music (1 eps),Aug 2012 - Aug 2012
11733,2.43 Mini Anime: Inside Story,5.26,ONA (10 eps),Jan 2021 - Mar 2021
11734,Anitore! EX: Jigoku no Training,5.26,Special (5 eps),Feb 2016 - Feb 2016
11735,Bokura no Hero,5.26,Music (1 eps),Jun 2010 - Jun 2010
11736,Compiler Festa,5.26,OVA (1 eps),Dec 1995 - Dec 1995
11737,Dangobei Torimonochou: Hirake - Goma no Maki,5.26,Movie (1 eps),1952 - 1952
11738,Explorer Woman Ray,5.26,OVA (2 eps),May 1989 - Jun 1989
11739,Fast Week,5.26,ONA (1 eps),Feb 2015 - Feb 2015
11740,Fukashigi no Kazoekata,5.26,ONA (1 eps),Sep 2012 - Sep 2012
11741,Harbor Light Monogatari: Fashion Lala yori,5.26,OVA (1 eps),Mar 1988 - Mar 1988
11742,Joker: Marginal City,5.26,OVA (1 eps),Apr 1992 - Apr 1992
11743,Agukaru,5.25,ONA (5 eps),Sep 2010 - Apr 2014
11744,Attouteki Vivid Days,5.25,Music (1 eps),May 2019 - May 2019
11745,Call Me Tonight,5.25,OVA (1 eps),Jul 1986 - Jul 1986
11746,Charady no Joke na Mainichi,5.25,TV (365 eps),Apr 2009 - Mar 2010
11747,Ganbare Chibi Godzilla,5.25,ONA (1 eps),Oct 2018 - Oct 2018
11748,Hentatsu (TV) Recap,5.25,Special (1 eps),Mar 2020 - Mar 2020
11749,Ishii Hiroyuki x Saitou Souma Essay-shuu,5.25,ONA (1 eps),Sep 2018 - Sep 2018
11750,Jikuu Bouken Nuumamonjaa,5.25,OVA (1 eps),Aug 1996 - Aug 1996
11751,Kakomareta Sekai,5.25,ONA (1 eps),1998 - 1998
11752,Koisuru Niwatori,5.25,Music (1 eps),Feb 1985 - Feb 1985
11753,Many Things SD Gundam,5.25,Special (2 eps),2011 - Jul 2011
11754,Nissin Men-nashi Donbei x Himote House,5.25,ONA (4 eps),Dec 2018 - Dec 2018
11755,Norakuro Ittouhei,5.25,Movie (1 eps),1935 - 1935
11756,Omae wa Mada Gunma wo Shiranai,5.25,TV (12 eps),Apr 2018 - Jun 2018
11757,Pacusi no Uta,5.25,Special (1 eps),1994 - 1994
11758,Pikotarou no Lullaby Lullaby,5.25,ONA (3 eps),Jul 2017 - Jul 2017
11759,Shiguang Guiyu,5.25,ONA (10 eps),Dec 2015 - Mar 2016
11760,Taiko no Tatsujin: 15 Shuunenkinen Short Animation,5.25,ONA (1 eps),Jun 2015 - Jun 2015
11761,Tarzan,5.25,Movie (1 eps),1990 - 1990
11762,Timing,5.25,ONA (1 eps),Oct 2010 - Oct 2010
11763,Tokyo Juushouden: Fuuma Gogyou Denshou,5.25,OVA (3 eps),Aug 2001 - Jan 2002
11764,Twinkle Heart: Gingakei made Todokanai,5.25,OVA (1 eps),Dec 1986 - Dec 1986
11765,Usagi to Kame,5.25,Movie (1 eps),1924 - 1924
11766,MapleStory,5.24,TV (25 eps),Oct 2007 - Mar 2008
11767,Minarai Diva,5.24,TV (10 eps),Jul 2014 - Sep 2014
11768,Moushin Soloist Life!,5.24,Music (1 eps),Oct 2016 - Oct 2016
11769,Nameless Flipbook,5.24,ONA (1 eps),Oct 2009 - Oct 2009
11770,Nekketsu Uchuujin,5.24,ONA (1 eps),Oct 2009 - Oct 2009
11771,Organic,5.24,ONA (1 eps),Oct 2009 - Oct 2009
11772,Pure Aluminum: Sunoko-tan.,5.24,OVA (1 eps),Dec 2008 - Dec 2008
11773,Raldessia Chronicles,5.24,ONA (1 eps),May 2013 - May 2013
11774,Spicy Swingy Style,5.24,Music (1 eps),Jun 2017 - Jun 2017
11775,Suzume no Oyado,5.24,Movie (1 eps),1936 - 1936
11776,Thunder,5.24,Movie (1 eps),1982 - 1982
11777,Youki ni Utaeba,5.24,Music (1 eps),Dec 1964 - Dec 1964
11778,Zettai Junpaku♡Mahou Shoujo,5.24,OVA (1 eps),Aug 2012 - Aug 2012
11779,Zo Zo Zo Zombie-kun,5.24,ONA (2 eps),Mar 2017 - Mar 2017
11780,Zone: Intro,5.24,Music (1 eps),Mar 2020 - Mar 2020
11781,2.43 Mini Anime: Fukui-ben Kouza,5.24,ONA (8 eps),Jan 2021 - Feb 2021
11782,Asa wo Kitan,5.24,Music (1 eps),Apr 1982 - Apr 1982
11783,Attack Zero x Evangelion,5.24,ONA (1 eps),Nov 2020 - Nov 2020
11784,Circles,5.24,Music (1 eps),Jul 2012 - Jul 2012
11785,Doubutsu Tonarigumi,5.24,Movie (1 eps),1941 - 1941
11786,Highway Jenny,5.24,OVA (1 eps),Sep 2006 - Sep 2006
11787,Hizumu Realism,5.24,Music (1 eps),Aug 2015 - Aug 2015
11788,Kaitou Reinya Pilot,5.24,Special (1 eps),Jun 2010 - Jun 2010
11789,"Kinako" Movie x Mameshiba,5.23,Special (1 eps),Jul 2010 - Jul 2010
11790,3-bu de Wakaru Koizumi Yakumo no Kaidan,5.23,ONA (7 eps),May 2014 - Jul 2015
11791,Akaoni to Aooni no Tango,5.23,Music (1 eps),Dec 1977 - Dec 1977
11792,Bishoujo Yuugekitai Battle Skipper,5.23,OVA (3 eps),Aug 1995 - Dec 1995
11793,Daimajuu Gekitou: Hagane no Oni,5.23,OVA (1 eps),Dec 1987 - Dec 1987
11794,Frogtoise,5.23,Music (1 eps),2002 - 2002
11795,Haruko no Bouken,5.23,Movie (1 eps),1990 - 1990
11796,Hello Again, JoJo,5.23,Music (1 eps),Oct 2004 - Oct 2004
11797,Heya (Music),5.23,Music (1 eps),2011 - 2011
11798,Himitsukessha Taka no Tsume x Glass no Kamen Desu ga,5.23,ONA (1 eps),Mar 2013 - Mar 2013
11799,Hoshi Uranai Kirakira,5.23,Music (1 eps),Dec 1983 - Dec 1983
11800,Hunger,5.23,Music (1 eps),Jan 2014 - Jan 2014
11801,Kowabon,5.23,TV (13 eps),Oct 2015 - Dec 2015
11802,Kumo ga Haretara,5.23,Music (1 eps),Jun 1987 - Jun 1987
11803,Nanatsu no Bitoku,5.23,TV (10 eps),Jan 2018 - Mar 2018
11804,Netrun-mon the Movie,5.23,OVA (1 eps),Nov 2004 - Nov 2004
11805,On a Forest, in the Air,5.23,ONA (1 eps),Aug 2014 - Aug 2014
11806,Sakura,5.23,Movie (1 eps),1946 - 1946
11807,Sarasoujuu no Hana no Iro,5.23,Movie (1 eps),1971 - 1971
11808,Scoopers,5.23,OVA (1 eps),Dec 1987 - Dec 1987
11809,Seijuuki Cyguard,5.23,OVA (1 eps),Nov 1989 - Nov 1989
11810,Shashinki '87,5.23,Movie (1 eps),1987 - 1987
11811,Tensai Banpaku Opening,5.23,ONA (2 eps),Dec 2014 - Dec 2014
11812,Toute wa Sono Kotae,5.23,Music (1 eps),Oct 2014 - Oct 2014
11813,Warui no wo Taose!! Salaryman Man,5.23,ONA (1 eps),Nov 2004 - Nov 2004
11814,Wena Wrist,5.23,Special (1 eps),Jan 2020 - Jan 2020
11815,Mahou no Chocolate,5.22,OVA (1 eps),Aug 2001 - Aug 2001
11816,Makai Tenshou,5.22,OVA (2 eps),Feb 1998 - Mar 1998
11817,Mutant Turtles: Choujin Densetsu-hen,5.22,OVA (2 eps),May 1996 - May 1996
11818,Oshiri Kajiri Mushi (TV) 3rd Season,5.22,TV (10 eps),Oct 2014 - Dec 2014
11819,Pa Para Papa,5.22,Music (1 eps),Apr 2002 - Apr 2002
11820,Peeping Life,5.22,TV (10 eps),May 2009 - Aug 2009
11821,Peeping Life: Shinkon-chan Kansai ni Irasshai,5.22,ONA (1 eps),Mar 2014 - Mar 2014
11822,Ring of Gundam,5.22,Special (1 eps),Aug 2009 - Aug 2009
11823,Star Wars/Force no Kakusei,5.22,ONA (1 eps),Dec 2017 - Dec 2017
11824,Toumei Ningen,5.22,Movie (1 eps),1969 - 1969
11825,Yuki no Hi no Tayori,5.22,Music (1 eps),Feb 1978 - Feb 1978
11826,663114,5.22,Movie (1 eps),Sep 2011 - Sep 2011
11827,Amakage,5.22,ONA (1 eps),May 2012 - May 2012
11828,Aoshima Megu,5.22,ONA (1 eps),Jul 2017 - Jul 2017
11829,Crocotires Traction AAA,5.22,Movie (1 eps),1999 - 1999
11830,Fin-tan,5.22,ONA (3 eps),Feb 2017 - Sep 2017
11831,Futago no Ookami Daibouken,5.22,Music (1 eps),Oct 1980 - Oct 1980
11832,Happy Hour,5.22,Music (1 eps),Apr 2008 - Apr 2008
11833,Home My Home,5.22,Movie (1 eps),1970 - 1970
11834,Against,5.21,ONA (1 eps),Apr 2013 - Apr 2013
11835,Alice in Deadly School,5.21,OVA (1 eps),Mar 2021 - Mar 2021
11836,Aoi Chou,5.21,Music (1 eps),Nov 2008 - Nov 2008
11837,Ari-chan,5.21,Movie (1 eps),1941 - 1941
11838,Bunbuku Chagama (1958),5.21,Movie (1 eps),1958 - 1958
11839,Chou Shounen Tanteidan Neo,5.21,TV (13 eps),Jan 2017 - Mar 2017
11840,Choujin Locke Special,5.21,Special (1 eps),1979 - 1979
11841,Dengeki Oshioki Musume Gootaman: Gootaman Tanjou-hen,5.21,OVA (1 eps),May 1994 - May 1994
11842,Diabolik Lovers,5.21,TV (12 eps),Sep 2013 - Dec 2013
11843,Izakaya no Ichiya,5.21,Movie (1 eps),Jun 1936 - Jun 1936
11844,Kage,5.21,Movie (1 eps),1967 - 1967
11845,Koro wa Yane no Ue,5.21,Music (1 eps),Dec 1986 - Dec 1986
11846,Mameshi-Pamyu-Pamyu,5.21,Special (9 eps),2012 - 2013
11847,Marude Sekai,5.21,Music (1 eps),Apr 1984 - Apr 1984
11848,Murder,5.21,Movie (1 eps),1964 - 1964
11849,Osu,5.21,Movie (1 eps),Nov 1962 - Nov 1962
11850,Pops,5.21,OVA (1 eps),Jun 1993 - Jun 1993
11851,Sakana no Kuni,5.21,Movie (1 eps),1928 - 1928
11852,Shukka Fuufu,5.21,Special (1 eps),Oct 2014 - Oct 2014
11853,Ski Jumping Pairs: Road to Torino 2006,5.21,Movie (1 eps),Jan 2006 - Jan 2006
11854,Taka no Tsume: Tokyo Comic Con 2017 no Ouen-dan ni Shuunin Kettei!,5.21,ONA (1 eps),Jul 2017 - Jul 2017
11855,Tentoumushi no Otomurai,5.21,Movie (1 eps),2006 - 2006
11856,To Disappear,5.21,Music (1 eps),Mar 2016 - Mar 2016
11857,Zombie Clay Animation: Life of the Dead,5.21,OVA (4 eps),2011 - 2012
11858,Mahouka x Mameshiba,5.20,ONA (4 eps),May 2017 - Jun 2017
11859,Mahoutsukai Nara Miso wo Kue!,5.20,OVA (1 eps),Jun 2012 - Jun 2012
11860,Omake,5.20,Movie (1 eps),2003 - 2003
11861,Psychedelic Afternoon,5.20,Music (1 eps),Mar 2013 - Mar 2013
11862,Riki-Oh 2: Horobi no Ko,5.20,OVA (1 eps),Aug 1990 - Aug 1990
11863,The Baby Birds of Norman McLaren,5.20,Movie (1 eps),2014 - 2014
11864,The Ghost of Cartoon,5.20,Special (1 eps),Sep 2015 - Sep 2015
11865,Tsukiyo & Opal,5.20,Movie (1 eps),Mar 2015 - Mar 2015
11866,Xanadu Dragonslayer Densetsu,5.20,OVA (1 eps),Mar 1988 - Mar 1988
11867,Zashiki Warashi no Tatami-chan,5.20,ONA (12 eps),Apr 2020 - Jun 2020
11868,48x61,5.20,ONA (1 eps),2002 - 2002
11869,Anger,5.20,Music (1 eps),May 2008 - May 2008
11870,Arui Tekoteko,5.20,Music (1 eps),Oct 2016 - Oct 2016
11871,Bouningen Weekend,5.20,ONA (20 eps),Dec 2015 - Apr 2016
