Rank,Title,Score,Episodes,Airing
-,Kaguya-sama wa Kokurasetai: First Kiss wa Owaranai,N/A,Movie (? eps),-
-,Kaijuu 8-gou,N/A,Unknown (? eps),-
-,Kaiko sareta Ankoku Heishi (30-dai) no Slow na Second Life,N/A,TV (? eps),Jan 2023 -
-,Kami no Tou 2nd Season,N/A,TV (? eps),-
-,Kami wa Game ni Ueteiru.,N/A,TV (? eps),-
-,Kami-tachi ni Hirowareta Otoko 2nd Season,N/A,TV (? eps),-
-,Kaminaki Sekai no Kamisama Katsudou,N/A,TV (? eps),-
-,KanColle: Itsuka Ano Umi de,N/A,TV (8 eps),Nov 2022 -
-,Kanojo ga Koushaku-tei ni Itta Riyuu,N/A,TV (? eps),-
-,Kanojo, Okarishimasu 2nd Season Mini Anime,N/A,Special (4 eps),Oct 2022 - Jan 2023
-,Katsugeki/Touken Ranbu Movie,N/A,Movie (1 eps),-
-,Katu,N/A,ONA (13 eps),2022 -
-,Kengan Ashura (Zoku-hen),N/A,ONA (? eps),-
-,Kijin Gentoushou,N/A,Unknown (? eps),-
-,Kimetsu no Yaiba: Katanakaji no Sato-hen,N/A,TV (? eps),-
-,Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen Season II,N/A,TV (? eps),2023 -
-,Kimi wa Houkago Insomnia,N/A,TV (? eps),2023 -
-,Kimi wo Aishita Hitori no Boku e,N/A,Movie (1 eps),Oct 2022 - Oct 2022
-,Kimitachi wa Dou Ikiru ka,N/A,Movie (1 eps),-
-,Kin no Kuni Mizu no Kuni,N/A,Movie (1 eps),2023 - 2023
-,Kitarou Tanjou: Gegege no Nazo,N/A,Movie (1 eps),2023 - 2023
-,Kono Subarashii Sekai ni Bakuen wo!,N/A,TV (? eps),-
-,Kono Subarashii Sekai ni Shukufuku wo! 3,N/A,TV (? eps),-
-,Koori Zokusei Danshi to Cool na Douryou Joshi,N/A,TV (? eps),2023 -
-,Koukyuu no Karasu,N/A,TV (? eps),Oct 2022 -
-,Kubo-san wa Mob wo Yurusanai,N/A,TV (? eps),-
-,Kukuriraige: Sanseitai Denki,N/A,Movie (1 eps),-
-,Kuma Kuma Kuma Bear 2nd Season,N/A,TV (? eps),-
-,Kyokou Suiri 2nd Season,N/A,TV (? eps),Jan 2023 -
-,Kyuuketsuki Sugu Shinu 2nd Season,N/A,TV (? eps),-
-,Lady Napoleon,N/A,ONA (13 eps),-
-,Level 1 dakedo Unique Skill de Saikyou desu,N/A,TV (? eps),-
-,Li Ba Shanhe Xi Zitang,N/A,ONA (? eps),2022 -
-,Liang Bu Yi 2nd Season,N/A,ONA (? eps),-
-,Liar Liar,N/A,Unknown (? eps),-
-,Liu Yao,N/A,ONA (? eps),-
-,Long Wu,N/A,Movie (1 eps),-
-,Long Zu,N/A,ONA (? eps),Aug 2022 -
-,Lv1 Maou to One Room Yuusha,N/A,TV (? eps),-
-,Kaede to Suzu The Animation,7.88,OVA (2 eps),Mar 2022 - Oct 2022
-,Imaizumin Chi wa Douyara Gal no Tamariba ni Natteru Rashii,7.80,OVA (2 eps),Aug 2021 - Aug 2021
-,Master Piece The Animation,7.78,OVA (2 eps),May 2019 - Aug 2019
-,Garden: Takamine-ke no Nirinka - The Animation,7.74,OVA (? eps),Feb 2022 -
-,Ane wa Yanmama Junyuu-chuu,7.72,OVA (2 eps),Jun 2020 - Jul 2020
-,Mankitsu Happening,7.70,OVA (4 eps),Mar 2015 - Aug 2015
-,Uchi no Otouto Maji de Dekain Dakedo Mi ni Konai?,7.60,OVA (2 eps),Apr 2021 - Apr 2021
-,Rance 01: Hikari wo Motomete The Animation,7.59,OVA (4 eps),Dec 2014 - Jun 2016
-,Youkoso! Sukebe Elf no Mori e,7.56,OVA (4 eps),Feb 2018 - Aug 2020
-,Eroge! H mo Game mo Kaihatsu Zanmai,7.55,OVA (6 eps),Aug 2011 - Mar 2016
-,Kanojo x Kanojo x Kanojo: Sanshimai to no DokiDoki Kyoudou Seikatsu,7.49,OVA (3 eps),Dec 2009 - May 2011
-,Fuyu no Semi,7.47,OVA (3 eps),Feb 2007 - Apr 2007
-,Isekai Harem Monogatari,7.47,OVA (4 eps),Jul 2020 - Dec 2020
-,Swing Out Sisters (2014),7.46,OVA (1 eps),Jan 2014 - Jan 2014
-,Koiito Kinenbi The Animation,7.42,OVA (2 eps),Dec 2012 - Mar 2013
-,Saezuru Tori wa Habatakanai: The Clouds Gather,7.42,Movie (1 eps),Feb 2020 - Feb 2020
-,Tsugou no Yoi Sexfriend?,7.41,OVA (4 eps),Nov 2012 - Jan 2015
-,Itadaki! Seieki♥,7.41,OVA (1 eps),Mar 2014 - Mar 2014
-,Baku Ane: Otouto Shibocchau zo! The Animation,7.38,OVA (1 eps),Aug 2014 - Aug 2014
-,Ijirare: Fukushuu Saimin,7.37,OVA (4 eps),Feb 2021 - Mar 2021
-,Maki-chan to Now.,7.36,OVA (4 eps),Feb 2012 - Dec 2014
-,Stringendo: Angel-tachi no Private Lesson,7.35,OVA (12 eps),Jan 2006 - Apr 2012
-,Victorian Maid Maria no Houshi,7.35,OVA (1 eps),Apr 2015 - Apr 2015
-,Ecchi na Onee-chan ni Shiboraretai,7.35,OVA (2 eps),Jul 2019 - Aug 2019
-,Eroge de Subete wa Kaiketsu Dekiru! The Animation,7.35,OVA (1 eps),Jun 2021 - Jun 2021
-,Kuroinu: Kedakaki Seijo wa Hakudaku ni Somaru,7.34,OVA (6 eps),Jan 2012 - Dec 2018
-,Kyonyuu Fantasy,7.34,OVA (2 eps),May 2012 - Jul 2012
-,Megane no Megami,7.33,OVA (2 eps),May 2019 - Jun 2019
-,Toshi Densetsu Series,7.33,OVA (6 eps),Jan 2016 - Sep 2018
-,Fella Pure: Mitarashi-san Chi no Jijou The Animation,7.33,OVA (1 eps),Mar 2014 - Mar 2014
-,Muttsuri Dosukebe Tsuyu Gibo Shimai no Honshitsu Minuite Sex Sanmai,7.31,OVA (2 eps),Jun 2018 - Jul 2018
-,Seikatsu Shuukan The Animation,7.31,OVA (2 eps),Mar 2019 - Jul 2019
-,Shikkoku no Shaga The Animation,7.31,OVA (3 eps),Feb 2017 - Sep 2019
-,Resort Boin,7.30,OVA (3 eps),Dec 2007 - Apr 2009
-,HHH Triple Ecchi,7.28,OVA (4 eps),Nov 2010 - Feb 2012
-,Mizugi Kanojo The Animation,7.28,OVA (4 eps),Jan 2009 - Nov 2009
-,Hatsu Inu The Animation,7.27,OVA (2 eps),May 2007 - Jul 2007
-,Oni Chichi: Re-born,7.26,OVA (2 eps),Dec 2011 - Dec 2012
-,Aibeya The Animation,7.24,OVA (1 eps),Nov 2019 - Nov 2019
-,Oide yo! Mizuryuu Kei Land,7.23,OVA (2 eps),Aug 2017 - Sep 2017
-,Seika Jogakuin Kounin Sao Ojisan,7.23,OVA (4 eps),Jul 2022 - Aug 2022
-,Shishunki no Obenkyou,7.23,OVA (? eps),Dec 2021 -
-,Sono Hanabira ni Kuchizuke wo: Anata to Koibito Tsunagi,7.23,OVA (1 eps),Jul 2010 - Jul 2010
-,Swing Out Sisters,7.23,OVA (1 eps),Nov 2011 - Nov 2011
-,Wagaya no Liliana-san The Animation,7.23,OVA (1 eps),Jan 2019 - Jan 2019
-,** Kouhai,7.23,OVA (6 eps),Jan 2020 - May 2022
-,Ane Yome Quartet,7.23,OVA (2 eps),Oct 2015 - Mar 2016
-,Genkaku Cool na Sensei ga Aheboteochi!,7.23,OVA (2 eps),Jun 2015 - Jul 2015
-,Chikan Shita Joshi*sei to Sonogo, Musabori Au Youna Doero Junai,7.22,ONA (2 eps),Oct 2018 - Oct 2018
-,JK Bitch ni Shiboraretai,7.22,OVA (2 eps),Aug 2016 - Sep 2016
-,Sei Brunehilde Gakuen Shoujo Kishidan to Junpaku no Panty The Animation,7.22,OVA (1 eps),Dec 2014 - Dec 2014
-,Real Eroge Situation! The Animation,7.21,OVA (2 eps),Jan 2018 - Aug 2018
-,Saimin Seishidou,7.21,OVA (6 eps),Feb 2019 - Mar 2022
-,Soushisouai Note The Animation,7.21,OVA (2 eps),Feb 2013 - May 2013
-,Anehame: Ore no Hatsukoi ga Jisshi na Wake ga Nai,7.21,OVA (? eps),Dec 2021 -
-,Katainaka ni Totsuidekita ○-ssia Musume to H Shimakuru Ohanashi,7.21,OVA (4 eps),Nov 2017 - Mar 2018
-,Baku Ane 2: Otouto Ippai Shibocchau zo! The Animation,7.20,OVA (1 eps),Nov 2017 - Nov 2017
-,Koakuma Kanojo The Animation,7.20,OVA (2 eps),Dec 2013 - Feb 2016
-,Lovely x Cation The Animation,7.20,OVA (2 eps),Mar 2015 - Jul 2015
-,Onaho Kyoushitsu: Joshi Zenin Ninshin Keikaku - The Animation,7.20,OVA (1 eps),Oct 2021 - Oct 2021
-,Overflow,7.19,ONA (8 eps),Jan 2020 - Feb 2020
-,Stringendo+Accelerando Ultimatum Sera,7.19,OVA (3 eps),May 2008 - Oct 2008
-,Futa-bu!!,7.19,OVA (2 eps),Feb 2015 - May 2015
-,Joshikousei no Koshitsuki,7.19,OVA (6 eps),Aug 2013 - Apr 2015
-,Honoo no Haramase Oppai: Ero Appli Gakuen The Animation,7.18,OVA (2 eps),Aug 2017 - Mar 2018
-,Kimi Omou Koi,7.18,OVA (2 eps),Dec 2018 - Apr 2019
-,Aikagi The Animation,7.17,OVA (1 eps),Apr 2019 - Apr 2019
-,J* Fuuzoku Gakuensai,7.17,OVA (2 eps),Apr 2021 - Apr 2021
-,Love x Holic: Miwaku no Otome to Hakudaku Kankei - The Animation,7.17,OVA (2 eps),Nov 2019 - Dec 2019
-,Dorei Usagi to Anthony The Animation,7.16,OVA (1 eps),Nov 2013 - Nov 2013
-,Fella Hame Lips,7.16,OVA (2 eps),Oct 2016 - Dec 2016
-,Pretty x Cation The Animation,7.16,OVA (2 eps),Mar 2016 - Jul 2016
-,Tsumamigui 3 The Animation,7.16,OVA (2 eps),Sep 2016 - Jun 2017
-,Sweet Home: H na Oneesan wa Suki Desu ka?,7.15,OVA (3 eps),Feb 2011 - Jul 2011
-,Itadaki! Seieki♥ Special,7.15,Special (1 eps),Mar 2014 - Mar 2014
-,Kateikyoushi no Oneesan The Animation: H no Hensachi Agechaimasu,7.15,OVA (2 eps),Apr 2007 - Jun 2007
-,Koikishi Purely☆Kiss The Animation,7.15,OVA (2 eps),Jul 2013 - Feb 2014
-,Baka Dakedo Chinchin Shaburu no dake wa Jouzu na Chii-chan♡,7.14,OVA (2 eps),Jun 2017 - Jul 2017
-,Pretty x Cation 2 The Animation,7.14,OVA (2 eps),Nov 2016 - Jan 2017
-,Shishunki Sex,7.14,OVA (4 eps),Jun 2019 - Feb 2021
-,Niizuma Koyomi The Animation,7.13,OVA (1 eps),Jul 2018 - Jul 2018
-,Oni Chichi: Rebuild,7.13,OVA (3 eps),Dec 2013 - Dec 2014
-,Dokidoki Little Ooyasan,7.13,OVA (6 eps),May 2018 - Dec 2019
-,Futa-bu!,7.12,OVA (2 eps),Feb 2014 - May 2014
-,Hatsu Inu 2 The Animation: Strange Kind of Woman - Again,7.12,OVA (2 eps),Sep 2008 - Dec 2008
-,Imouto Bitch ni Shiboraretai,7.12,OVA (2 eps),Oct 2017 - Nov 2017
-,Namaiki: Kissuisou e Youkoso! The Animation,7.12,OVA (1 eps),Apr 2015 - Apr 2015
-,Ojousama wa H ga Osuki: The Animation,7.12,OVA (2 eps),Apr 2010 - Jul 2010
-,Sora no Iro, Mizu no Iro,7.12,OVA (2 eps),Jul 2006 - Jun 2008
-,Nee Summer!,7.11,OVA (2 eps),Dec 2011 - Apr 2012
-,Boy Meets Harem The Animation,7.11,OVA (1 eps),Oct 2014 - Oct 2014
-,Harem Time The Animation,7.11,OVA (2 eps),Oct 2012 - Jan 2013
-,Joshi Luck!,7.10,OVA (2 eps),Sep 2019 - Oct 2019
-,Sei Yariman Gakuen Enkou Nikki The Animation,7.09,OVA (1 eps),Feb 2013 - Feb 2013
-,Tropical Kiss,7.09,OVA (3 eps),Oct 2012 - Mar 2014
-,Aniyome wa Ijippari,7.09,OVA (2 eps),Apr 2008 - Jun 2008
-,Baka na Imouto wo Rikou ni Suru no wa Ore no xx dake na Ken ni Tsuite,7.09,OVA (4 eps),Apr 2016 - Jul 2016
-,Enbo,7.09,OVA (6 eps),Nov 2003 - Nov 2005
-,Lovely ♡,7.09,OVA (2 eps),Nov 2019 - Feb 2020
-,Ai no Kusabi,7.08,OVA (2 eps),Aug 1992 - May 1994
-,Sakusei Byoutou The Animation,7.08,OVA (? eps),Apr 2021 -
-,Tiny Evil,7.08,OVA (4 eps),Sep 2018 - Feb 2019
-,Tsuma Shibori,7.08,OVA (2 eps),May 2008 - Sep 2008
-,Yarimoku Beach ni Shuugakuryokou de!! The Animation,7.08,OVA (1 eps),May 2017 - May 2017
-,Menkui!,7.07,OVA (2 eps),May 2011 - Aug 2011
-,Tenioha!: Onnanoko datte Honto wa Ecchi da yo?,7.07,OVA (2 eps),Nov 2013 - Jan 2014
-,Honoo no Haramase Paidol My★Star Gakuen Z The Animation,7.06,OVA (1 eps),Apr 2015 - Apr 2015
-,Peace Hame!,7.06,OVA (6 eps),Mar 2012 - Apr 2013
-,Meikoku Gakuen: Jutai-hen,7.05,OVA (2 eps),Apr 2017 - May 2017
-,Tentacle and Witches,7.05,OVA (4 eps),May 2011 - Nov 2012
-,Tsun Tsun Maid wa Ero Ero Desu,7.05,OVA (2 eps),Mar 2013 - May 2013
-,Chichiiro Toiki,7.05,OVA (2 eps),May 2014 - Sep 2014
-,Kafun Shoujo Chuuihou! The Animation,7.05,OVA (4 eps),Mar 2008 - Jun 2012
-,Fault!!,7.04,OVA (3 eps),Nov 2009 - May 2011
-,Idol☆Sister,7.04,OVA (1 eps),Dec 2014 - Dec 2014
-,Imouto Paradise! 2,7.04,OVA (2 eps),Aug 2013 - Oct 2013
-,Kyonyuu Daikazoku Saimin,7.04,OVA (2 eps),Dec 2017 - Jan 2018
-,Kyonyuu Hitozuma Onna Kyoushi Saimin,7.04,OVA (2 eps),Jan 2016 - Feb 2016
-,Succubus Stayed Life The Animation,7.04,OVA (2 eps),Aug 2020 - Dec 2020
-,Tsunpri,7.04,OVA (1 eps),Dec 2015 - Dec 2015
-,Mama x Holic: Miwaku no Mama to Amaama Kankei - The Animation,7.03,OVA (2 eps),Nov 2021 - Nov 2021
-,Oni Chichi: Re-birth,7.03,OVA (1 eps),Apr 2011 - Apr 2011
-,Boku to Nurse no Kenshuu Nisshi The Animation,7.03,OVA (1 eps),Nov 2018 - Nov 2018
-,Girls Rush The Animation,7.03,OVA (2 eps),Dec 2021 - Dec 2021
-,Gakuen de Jikan yo Tomare,7.02,OVA (4 eps),May 2015 - Oct 2015
-,Tayu Tayu,7.02,OVA (4 eps),Oct 2013 - Apr 2014
-,Yarichin Kateikyoushi Netori Houkoku,7.01,OVA (2 eps),May 2020 - Jun 2020
-,Amanee!: Tomodachinchi de Konna Koto ni Naru Nante!,7.01,OVA (1 eps),Dec 2013 - Dec 2013
-,Fukubiki! Triangle: Miharu After,7.01,OVA (2 eps),Apr 2010 - Jan 2011
-,Kateikyoushi no Oneesan 2 The Animation: H no Hensachi Agechaimasu,7.00,OVA (2 eps),Oct 2010 - Jan 2011
-,Rin x Sen + Ran -> Sem: Cross Mix,7.00,OVA (2 eps),Jun 2013 - Aug 2013
-,Boku to Joi no Shinsatsu Nisshi The Animation,6.99,OVA (1 eps),Dec 2019 - Dec 2019
-,Koinaka: Koinaka de Hatsukoi x Nakadashi Sexual Life The Animation,6.99,OVA (1 eps),Apr 2016 - Apr 2016
-,Nikuyome: Takayanagi Ke no Hitobito,6.97,OVA (4 eps),Aug 2005 - Mar 2007
-,Viper GTS,6.97,OVA (3 eps),Dec 2002 - Sep 2003
-,Kyonyuu Elf Oyako Saimin,6.97,OVA (2 eps),Jan 2022 - Jan 2022
-,Gaki ni Modotte Yarinaoshi!!!,6.96,ONA (2 eps),Jan 2019 - Sep 2019
-,Koisuru Boukun,6.96,OVA (2 eps),Jun 2010 - Nov 2010
-,Miboujin Nikki: Akogare no Ano Hito to Hitotsu Yane no Shita,6.96,OVA (1 eps),Jan 2013 - Jan 2013
-,Soikano: Gyutto Dakishimete - The Animation,6.96,OVA (1 eps),Sep 2018 - Sep 2018
-,Okusama wa Moto Yariman,6.95,OVA (2 eps),Feb 2014 - Nov 2015
-,Lingeries,6.95,OVA (3 eps),Jul 2003 - Feb 2004
-,Dekakute Ecchi na Ore no Ane,6.94,OVA (1 eps),Dec 2013 - Dec 2013
-,Ikoku Irokoi Romantan,6.94,OVA (2 eps),Dec 2007 - Oct 2008
-,Makai Kishi Ingrid,6.94,OVA (4 eps),Jun 2009 - Aug 2010
-,Mayoiga no Oneesan The Animation,6.94,OVA (1 eps),Jul 2017 - Jul 2017
-,Seitokaichou ni Chuukoku,6.94,OVA (2 eps),Nov 2009 - Apr 2010
-,Sentakuya Shin-chan,6.94,OVA (2 eps),Feb 2007 - May 2007
-,Nee, Chanto Shiyou Yo!,6.93,OVA (5 eps),Nov 2005 - Jul 2007
-,Oppai no Ouja 48,6.93,OVA (2 eps),Mar 2010 - Jul 2010
-,Shoujo kara Shoujo e...,6.93,OVA (2 eps),Feb 2016 - Mar 2016
-,Iizuka-senpai x Blazer: Ane Kyun! yori The Animation,6.93,OVA (1 eps),Nov 2016 - Nov 2016
-,Uchuu Kaizoku Sara Special,6.91,Special (1 eps),Nov 2010 - Nov 2010
-,Ane Jiru The Animation: Shirakawa Sanshimai ni Omakase,6.91,OVA (2 eps),Dec 2006 - Mar 2007
-,Chu Shite Agechau: Oshikake Oneesan no Seikou Chiryou,6.91,OVA (2 eps),Feb 2013 - Jun 2013
-,Ikkyuu Nyuukon,6.91,OVA (4 eps),Oct 2017 - Jun 2018
-,Kakushi Dere,6.91,OVA (3 eps),Apr 2013 - Nov 2013
-,Kangoku Senkan,6.91,OVA (4 eps),May 2009 - Dec 2010
-,Aneimo,6.90,OVA (2 eps),Aug 2008 - Dec 2008
-,Fault!! Service: Aratanaru Rival,6.90,OVA (1 eps),Feb 2013 - Feb 2013
-,Fuyu no Semi Special,6.90,OVA (1 eps),Mar 2008 - Mar 2008
-,Marshmallow★Imouto★Succubus★,6.90,OVA (2 eps),Mar 2016 - Apr 2016
-,Oni Chichi,6.90,OVA (2 eps),Oct 2009 - May 2010
-,Nudist Beach ni Shuugaku Ryokou de!! The Animation,6.89,OVA (2 eps),May 2016 - Oct 2016
-,Nuki Doki! Tenshi to Akuma no Sakusei Battle,6.89,OVA (2 eps),May 2013 - Sep 2013
-,Spocon!,6.89,OVA (2 eps),Sep 2014 - Oct 2014
-,Tenioha! 2: Nee, Motto Ecchi na Koto Ippai Shiyo? The Animation,6.89,OVA (1 eps),Jun 2019 - Jun 2019
-,Ane Jiru 2 The Animation: Shirakawa Sanshimai ni Omakase,6.89,OVA (2 eps),Nov 2010 - Feb 2011
-,Kaa-chan no Tomodachi ni Shikotteru Tokoro Mirareta. The Animation,6.89,OVA (1 eps),Oct 2020 - Oct 2020
-,Kiniitta Chitsu ni Ikinari Nakadashi OK na Resort-tou,6.89,ONA (2 eps),Sep 2017 - Oct 2017
-,Ero Manga Mitai na Koi Shiyo,6.88,OVA (2 eps),Jun 2008 - Sep 2008
-,Kime Koi!,6.88,OVA (2 eps),Oct 2017 - Dec 2017
-,Ojousama☆Yomeiri Kousou!,6.88,OVA (2 eps),Oct 2012 - Nov 2012
-,Oppai Gakuen Marching Band-bu!,6.88,OVA (1 eps),Oct 2014 - Oct 2014
-,Stretta The Animation,6.88,OVA (2 eps),May 2009 - Jul 2009
-,Tenioha! 2: Limit Over - Mada Mada Ippai, Ecchi Shiyo? The Animation,6.88,OVA (1 eps),Apr 2020 - Apr 2020
-,Real Eroge Situation! 2 The Animation,6.87,OVA (2 eps),Feb 2021 - May 2021
-,Yokujou Bazooka The Animation,6.87,OVA (1 eps),Oct 2013 - Oct 2013
-,Anata dake Konbanwa,6.87,OVA (5 eps),Jul 2009 - Oct 2011
-,Ane Koi: Suki Kirai Daisuki.,6.87,OVA (2 eps),Feb 2013 - May 2013
-,Ano Danchi no Tsuma-tachi wa... The Animation,6.87,OVA (2 eps),May 2019 - Oct 2019
-,Bloods: Inraku no Ketsuzoku 2,6.87,OVA (2 eps),Jul 2011 - Nov 2011
-,Chijoku no Seifuku,6.87,OVA (2 eps),May 2016 - Jun 2016
-,Front Innocent: Mou Hitotsu no Lady Innocent,6.87,OVA (1 eps),Mar 2005 - Mar 2005
-,Jashin Shoukan: Inran Kyonyuu Oyako Ikenie Gishiki,6.87,OVA (2 eps),Sep 2021 - Sep 2021
-,3Ping Lovers!☆Ippu Nisai no Sekai e Youkoso♪ The Animation,6.86,OVA (1 eps),May 2015 - May 2015
-,Energy Kyouka!!,6.86,OVA (2 eps),Apr 2016 - Jun 2016
-,Muchi Muchi Kyousei Seichouchuu!!!,6.86,ONA (2 eps),Jul 2018 - Jul 2018
-,Natural Vacation The Animation,6.85,OVA (1 eps),Dec 2018 - Dec 2018
-,Pandra The Animation: Shiroki Yokubou Kuro no Kibou,6.85,OVA (2 eps),Apr 2014 - Aug 2014
-,Tamashii Insert,6.85,OVA (2 eps),Jul 2017 - Oct 2017
-,Amakano,6.85,OVA (4 eps),Feb 2016 - Jan 2017
-,Houkago no Yuutousei,6.85,OVA (3 eps),May 2018 - Dec 2018
-,Kyonyuu Try!: Tanki Shuuchuu Chichi Momi Lesson,6.85,OVA (1 eps),Sep 2014 - Sep 2014
-,Green Eyes: Ane Kyun! yori The Animation,6.84,OVA (1 eps),Feb 2017 - Feb 2017
-,Oide yo! Shiritsu Yarimakuri Gakuen,6.84,OVA (4 eps),Oct 2016 - Dec 2017
-,Mesu Kyoushi 4: Kegasareta Kyoudan,6.83,OVA (6 eps),Oct 2015 - Sep 2020
-,Ochi Mono RPG Seikishi Luvilias,6.83,OVA (4 eps),Jul 2019 - Dec 2019
-,Oni Chichi: Refresh♥,6.83,OVA (4 eps),Aug 2015 - Apr 2017
-,Shoujo x Shoujo x Shoujo The Animation,6.83,OVA (2 eps),Aug 2012 - Nov 2012
-,Torokase Orgasm The Animation,6.83,OVA (1 eps),Sep 2021 - Sep 2021
-,Accelerando: Datenshi-tachi no Sasayaki,6.83,OVA (4 eps),Jan 2007 - Feb 2010
-,Enkou JK Bitch Gal: Ojisan to Namapako Seikatsu,6.83,OVA (2 eps),Feb 2018 - Mar 2018
-,Hinagiku Virgin Lost Club e Youkoso,6.83,OVA (2 eps),Mar 2019 - May 2019
-,Kichiku: Haha Shimai Choukyou Nikki,6.82,OVA (3 eps),Nov 2013 - Dec 2014
-,Kyonyuu Princess Saimin,6.82,OVA (2 eps),Apr 2020 - May 2020
-,Kyonyuu Reijou MC Gakuen,6.82,OVA (2 eps),Feb 2017 - Mar 2017
-,Oyasumi Sex,6.82,OVA (4 eps),Oct 2018 - Sep 2021
-,Ryou Seibai!: Gakuen Bishoujo Seisai Hiroku,6.82,OVA (2 eps),Apr 2013 - Jul 2013
-,Taimanin Asagi,6.82,OVA (4 eps),Feb 2007 - Aug 2008
-,Uchuu Kaizoku Sara,6.82,OVA (4 eps),Apr 2008 - Feb 2010
-,Oneshota The Animation,6.81,OVA (1 eps),Nov 2020 - Nov 2020
-,Residence,6.81,OVA (3 eps),May 2017 - Jan 2018
-,Shinkyoku no Grimoire The Animation,6.81,OVA (2 eps),Nov 2014 - Dec 2015
-,Shocking Pink!,6.81,OVA (2 eps),Jun 2011 - Aug 2011
-,Watashi ga Toriko ni Natte Yaru,6.81,OVA (2 eps),Sep 2015 - Oct 2015
-,Discipline,6.81,OVA (6 eps),Apr 2003 - Dec 2004
-,Dropout,6.81,OVA (2 eps),Feb 2016 - Mar 2016
-,Love Selection The Animation,6.81,OVA (2 eps),Aug 2008 - Nov 2008
-,Himesama Gentei!,6.80,OVA (2 eps),May 2012 - Oct 2012
-,Oshaburi Announcer,6.80,OVA (1 eps),May 2014 - May 2014
-,Ran->Sem: Hakudaku Delmo Tsuma no Miira Tori,6.80,OVA (2 eps),May 2011 - Jun 2011
-,Shikijou Kyoudan,6.80,OVA (2 eps),Mar 2020 - Apr 2020
-,Shimaizuma: Shimaizuma 3 The Animation,6.80,OVA (2 eps),Sep 2007 - Nov 2007
-,Suki de Suki de, Suki de The Animation,6.80,OVA (2 eps),Jun 2012 - Sep 2012
-,Tennen Koi-iro Alcohol,6.80,OVA (2 eps),May 2014 - Sep 2014
-,Renai Fuyou Gakuha The Animation,6.79,OVA (1 eps),Jun 2014 - Jun 2014
-,Shabura Rental: Ecchi na Oneesan to no Eroero Rental Obenkyou The Animation,6.79,OVA (1 eps),Feb 2015 - Feb 2015
-,Shoujo-tachi no Sadism The Animation,6.79,OVA (2 eps),Sep 2016 - Dec 2016
-,Ane☆Haramix,6.79,OVA (4 eps),Aug 2006 - Sep 2007
-,Heartful Maman The Animation,6.79,OVA (1 eps),Oct 2017 - Oct 2017
-,Koi Maguwai,6.79,OVA (1 eps),Dec 2014 - Dec 2014
-,First Love,6.78,OVA (3 eps),Mar 2012 - Oct 2012
-,Imouto to Sono Yuujin ga Ero Sugite Ore no Kokan ga Yabai,6.78,OVA (2 eps),Oct 2016 - Dec 2016
-,Koutetsu no Majo Annerose,6.78,OVA (4 eps),Jul 2012 - Nov 2014
-,Kutsujoku,6.78,OVA (2 eps),Nov 2019 - Dec 2019
-,Sei Yariman Sisters Pakopako Nikki The Animation,6.78,OVA (1 eps),Mar 2015 - Mar 2015
-,Suketto Sanjou!! The Animation,6.78,OVA (2 eps),Apr 2020 - May 2020
-,Ura Jutaijima,6.78,OVA (2 eps),Apr 2018 - Apr 2018
-,Yokorenbo: Immoral Mother,6.78,OVA (2 eps),Sep 2009 - Nov 2009
-,Rensa Byoutou,6.77,OVA (2 eps),Jun 2007 - Sep 2007
-,15 Bishoujo Hyouryuuki,6.77,OVA (3 eps),Aug 2009 - May 2011
-,Aku no Onna Kanbu: Full Moon Night R,6.77,OVA (2 eps),Oct 2020 - Nov 2020
-,Hitozuma♪Kasumi-san,6.77,OVA (2 eps),Dec 2005 - Apr 2006
-,Ano Ko to Ii Koto,6.76,OVA (2 eps),Oct 2015 - Dec 2015
-,Issho ni H Shiyo,6.76,OVA (6 eps),Dec 2009 - Dec 2011
-,Kimi ga Suki. The Animation,6.76,OVA (2 eps),Jan 2021 - Mar 2021
-,Majuu Jouka Shoujo Utea,6.76,OVA (4 eps),Dec 2015 - Jun 2017
-,Please ♥♥♥♥ Me!,6.76,OVA (2 eps),Apr 2012 - Aug 2012
-,Milk Junkie: Shimai-hen,6.75,OVA (4 eps),Mar 2005 - Nov 2006
-,Namanaka Hyaku Percent!: Katamusubi no Shinpa,6.75,OVA (3 eps),Nov 2012 - Jun 2013
-,Nariyuki→Papakatsu Girls!! The Animation,6.75,OVA (2 eps),Feb 2018 - Jun 2018
-,Oni Chichi: Vacation,6.75,OVA (1 eps),Apr 2016 - Apr 2016
-,Papa Love: Papa to Icha Ero Shitai Musume-tachi to Hitotsu Yane no Shita de,6.75,OVA (2 eps),Jul 2012 - Jan 2013
-,Tony's Heroine Series: Kanojo wa Hanayome Kouhosei? Cinderella Collection,6.75,OVA (2 eps),Oct 2009 - Jan 2010
-,Aneki... My Sweet Elder Sister The Animation,6.75,OVA (4 eps),Sep 2007 - Jul 2011
-,Bible Black Only Version,6.75,OVA (2 eps),Jul 2005 - Apr 2006
-,Demon Busters: Ecchi na Ecchi na Demon Taiji The Animation,6.75,OVA (1 eps),Sep 2015 - Sep 2015
-,Himekishi Lilia,6.75,OVA (6 eps),Jun 2006 - Jul 2010
-,Kazoku: Haha to Shimai no Kyousei,6.75,OVA (4 eps),May 2021 - Dec 2021
